customer_id,age,gender,income,purchase_date,product_id,quantity,spend_amount,payment_method,is_returning,lat,lon,is_q1,is_q2,is_q3
C4868,,Female,63561.67,,P0093,2,152.59,Crypto,True,34.522199,118.58313,False,True,False
C9757,55.0,Male,33754.14,,P0032,10,759.92,Crypto,True,-74.700335,171.14594,False,True,False
C2818,,Female,109490.2,,P0092,-5,758.45,Crypto,True,-89.532511,,False,True,False
C4819,20.0,Other,72344.73,2025-05-09,P0074,-5,961.25,Online Wallet,True,80.144543,-75.841338,False,True,False
C4609,,Other,60138.85,2025-06-29,P0096,8,86.09,Cash,True,18.343188,,False,True,False
C8292,,Male,89001.99,,P0059,-5,529.05,Crypto,False,,-169.569283,False,True,False
C8634,48.0,Female,42826.76,,P0086,2,696.02,Online Wallet,True,,93.830558,False,True,False
C5255,47.0,Male,111670.14,2025-05-17,P0052,3,694.44,Crypto,True,47.027898,-81.591731,False,True,False
C3967,,Other,84500.76,,P0035,-5,311.96,Online Wallet,True,-26.522646,,False,True,False
C3211,28.0,Other,64076.29,,P0020,-5,857.81,Online Wallet,False,,135.941508,False,True,False
C3925,,Female,25112.59,,P0090,3,705.37,Online Wallet,True,78.009562,65.224483,False,True,False
C6804,38.0,Other,70959.46,2025-06-12,P0013,-5,472.83,Online Wallet,True,-23.407033,5.257798,False,True,False
C8285,22.0,Other,82898.47,,P0060,-5,193.78,Cash,True,32.897685,,False,True,False
C9408,,Other,107664.83,2025-04-11,P0065,-5,72.77,Card,False,57.228381,,False,True,False
C2259,,Other,93591.75,2025-05-03,P0034,6,432.07,Card,False,-58.740464,,False,True,False
C4056,46.0,Female,73716.05,,P0024,-5,56.78,Card,True,84.675063,,False,True,False
C8162,47.0,Male,72656.21,2025-05-03,P0025,-5,385.0,Online Wallet,True,34.132667,-15.685275,False,True,False
C3933,,Other,29381.56,2025-05-07,P0008,-5,39.65,Card,True,50.538098,,False,True,False
C7073,,Other,56127.73,,P0068,-5,774.64,Card,False,,-13.121164,False,True,False
C8005,,Other,63619.65,,P0026,7,29.19,Online Wallet,True,,-77.146449,False,True,False
C1597,,Other,36380.74,2025-05-27,P0066,-5,816.46,Card,True,,,False,True,False
C3977,29.0,Other,95104.67,,P0010,-5,40.35,Crypto,True,-61.836339,,False,True,False
C5390,,Female,79751.4,,P0065,5,949.59,Crypto,False,,153.861044,False,True,False
C3556,20.0,Female,105319.42,2025-06-13,P0022,-5,572.76,Cash,True,,,False,True,False
C7350,70.0,Female,23061.27,,P0073,-5,134.72,Crypto,False,-9.466741,-14.84611,False,True,False
C8833,,Other,70488.6,2025-05-13,P0071,4,675.4,Card,False,,113.083402,False,True,False
C1372,39.0,Other,116607.03,,P0055,5,355.89,Cash,True,,-52.196808,False,True,False
C8244,53.0,Other,98205.94,2025-06-21,P0059,-5,29.55,Card,True,-88.501256,,False,True,False
C2812,,Other,68047.7,,P0060,6,631.64,Crypto,True,,,False,True,False
C3569,23.0,Male,75846.96,,P0088,-5,81.15,Card,True,-72.113982,-7.633833,False,True,False
C8222,,Other,44817.65,2025-06-16,P0082,5,934.8,Online Wallet,False,,-49.69536,False,True,False
C6576,56.0,Other,96665.21,2025-06-18,P0041,-5,33.43,Card,True,,130.297357,False,True,False
C6822,58.0,Other,49384.39,,P0037,-5,322.68,Cash,True,,,False,True,False
C8397,60.0,Other,100537.39,2025-04-17,P0007,-5,434.93,Online Wallet,True,-5.323216,,False,True,False
C8895,70.0,Female,85813.33,,P0097,-5,311.27,Online Wallet,True,,,False,False,True
C8282,69.0,Male,72235.78,,P0033,-5,962.04,Card,True,,-114.324044,False,False,True
C5957,19.0,Male,69267.57,2025-08-18,P0013,4,161.38,Card,True,-44.145542,,False,False,True
C6290,27.0,Other,84306.55,2025-09-05,P0088,1,658.83,Cash,False,81.829361,-49.847302,False,False,True
C8542,,Male,112712.26,2025-08-10,P0009,-5,691.3,Online Wallet,False,13.643939,-149.828366,False,False,True
C8307,54.0,Male,65717.7,,P0021,7,736.23,Card,True,,,False,False,True
C8691,,Male,69040.69,2025-09-23,P0079,2,959.19,Card,True,,,False,False,True
C4525,,Female,69057.44,2025-09-24,P0083,-5,244.78,Online Wallet,True,16.682951,-81.187269,False,False,True
C5408,50.0,Other,114300.95,,P0007,6,119.56,Card,False,-70.011194,109.177605,False,False,True
C3460,61.0,Other,27062.56,,P0042,4,34.36,Online Wallet,True,,,False,False,True
C8809,,Male,39981.43,,P0001,1,23.17,Cash,True,,-106.591019,False,False,True
C5400,,Female,52253.58,2025-07-12,P0063,-5,334.75,Crypto,False,,,False,False,True
C9121,,Other,84816.72,2025-07-07,P0068,10,216.09,Crypto,True,-45.242128,-113.676046,False,False,True
C2947,60.0,Other,111991.93,,P0064,-5,13.81,Cash,False,,33.008925,False,False,True
C5094,28.0,Other,77363.92,2025-07-06,P0086,8,255.8,Card,True,,-143.058356,False,False,True
C2316,34.0,Other,40763.54,2025-08-28,P0025,9,560.28,Online Wallet,True,-30.477537,,False,False,True
C5000,32.0,Male,89991.16,2025-09-22,P0069,-5,36.36,Crypto,False,,116.184099,False,False,True
C3983,35.0,Male,77985.5,2025-07-17,P0100,8,186.84,Online Wallet,True,,-4.455773,False,False,True
C2939,,Female,24098.71,2025-09-28,P0011,7,650.04,Card,False,29.336864,,False,False,True
C1168,,Other,108606.33,2025-07-24,P0095,-5,679.74,Card,False,,,False,False,True
C9470,,Other,73668.48,2025-08-18,P0099,10,910.06,Online Wallet,True,,,False,False,True
C3124,53.0,Female,93272.17,,P0009,-5,17.07,Online Wallet,True,41.969523,145.954566,False,False,True
C5514,49.0,Other,110267.48,2025-09-01,P0056,-5,584.91,Crypto,True,63.858474,,False,False,True
C8153,34.0,Other,58114.68,2025-09-04,P0090,-5,740.62,Online Wallet,True,,,False,False,True
C1379,,Female,48406.58,2025-09-12,P0028,7,13.57,Crypto,True,,,False,False,True
C2278,,Other,59991.68,,P0083,-5,154.18,Cash,True,-19.800819,,False,False,True
C9815,70.0,Female,109016.08,,P0097,-5,851.62,Card,True,-2.865928,,False,False,True
C8225,39.0,Other,36915.66,,P0069,-5,86.71,Crypto,False,,,False,False,True
C9389,,Other,57520.77,,P0025,4,228.27,Card,True,,,False,False,True
C1868,42.0,Male,85939.01,2025-09-09,P0084,-5,405.59,Crypto,True,-22.224804,,False,False,True
C4159,,Male,108297.57,2025-08-06,P0028,-5,406.07,Crypto,False,,-152.432579,False,False,True
C5402,,Other,30614.04,2025-07-02,P0006,-5,531.6,Card,False,,23.154292,False,False,True
C8807,39.0,Female,96235.49,,P0084,-5,694.72,Cash,True,,-169.432657,False,False,True
C8368,,Other,80759.72,,P0013,-5,487.34,Cash,True,57.607833,,False,False,True
C6771,,Other,59772.43,2025-07-03,P0041,-5,379.44,Cash,True,-42.149728,,False,False,True
C9481,21.0,Female,64934.67,,P0012,4,712.88,Crypto,True,-83.638197,-22.616111,False,False,True
C7631,,Other,107686.39,2025-08-28,P0059,-5,759.21,Online Wallet,True,-82.24511,130.052342,False,False,True
C9556,58.0,Male,100512.37,2025-09-02,P0095,2,505.01,Online Wallet,False,,,False,False,True
C1042,,Other,25543.04,2025-09-07,P0087,7,598.96,Crypto,False,,-28.501718,False,False,True
C3318,,Female,99254.75,2025-07-30,P0016,5,45.82,Online Wallet,True,,-117.07365,False,False,True
C5247,19.0,Other,72691.18,,P0015,2,300.84,Card,True,,-20.478147,False,False,True
C9356,,Other,92367.75,,P0032,5,883.46,Card,False,,,False,False,True
C9177,,Other,53450.28,,P0054,-5,28.73,Card,False,,,False,False,True
C5327,,Female,24036.68,2025-09-16,P0027,9,586.56,Online Wallet,True,,37.8092,False,False,True
C8220,,Other,29014.5,2025-09-20,P0024,-5,369.07,Online Wallet,False,,,False,False,True
C1176,21.0,Other,26389.05,2025-07-31,P0075,10,534.65,Online Wallet,True,,,False,False,True
C9985,,Male,41985.46,,P0020,-5,41.84,Online Wallet,True,,-171.58333,False,False,True
C6836,29.0,Other,48316.45,,P0063,-5,915.64,Card,True,,37.475274,False,False,True
C7047,,Male,108461.86,2025-07-13,P0015,7,802.72,Card,True,-0.614355,,False,False,True
C7588,35.0,Female,80611.9,2025-09-23,P0011,3,870.92,Card,True,58.551093,29.762666,False,False,True
C5768,18.0,Female,79906.52,,P0006,-5,10.11,Online Wallet,True,,125.755709,False,False,True
C5428,51.0,Other,101770.64,,P0014,-5,180.86,Card,False,75.546505,144.122054,False,False,True
C8734,,Other,70690.83,2025-08-16,P0034,-5,562.07,Online Wallet,True,80.89623,86.65336,False,False,True
C2916,,Male,79833.4,2025-08-28,P0072,-5,739.63,Card,True,-72.784969,129.051253,False,False,True
C2573,29.0,Other,92889.02,,P0094,3,864.09,Cash,False,,,False,False,True
C2924,33.0,Other,86754.57,,P0076,8,774.2,Crypto,True,-68.924654,12.920725,False,False,True
C5585,27.0,Male,86978.15,2025-08-31,P0048,8,763.03,Cash,True,,-145.672877,False,False,True
C9808,,Other,77770.08,,P0008,-5,944.46,Online Wallet,False,82.872932,,False,False,True
C9270,,Male,44833.56,2025-08-21,P0044,9,601.65,Online Wallet,True,,106.344945,False,False,True
C3413,,Other,85010.42,2025-07-23,P0043,-5,383.95,Online Wallet,False,1.86078,-169.234108,False,False,True
C3983,22.0,Female,115913.41,,P0085,-5,647.88,Online Wallet,False,,-21.237343,False,False,True
C6598,56.0,Other,70604.27,,P0045,1,286.98,Cash,True,31.332303,,False,False,True
C7430,25.0,Female,46386.85,,P0001,-5,82.11,Cash,True,52.890974,,False,False,True
C9087,22.0,Other,73742.47,2025-07-29,P0060,4,476.06,Crypto,True,15.891323,,False,False,True
C2560,23.0,Other,82645.62,2025-07-13,P0010,6,169.55,Card,True,,74.78263,False,False,True
C2472,46.0,Other,26628.6,,P0078,6,410.97,Online Wallet,True,74.019883,-16.640259,False,False,True
C1615,,Female,74657.3,2025-09-13,P0019,-5,278.54,Crypto,True,,,False,False,True
C7817,,Female,69459.21,2025-07-30,P0055,-5,242.78,Card,True,,,False,False,True
C2020,,Other,92308.28,2025-08-26,P0074,-5,16.67,Crypto,True,8.105156,,False,False,True
C7243,,Female,37277.08,,P0086,-5,438.73,Card,True,-3.228443,68.060012,False,False,True
C4919,43.0,Other,61345.25,,P0075,-5,500.58,Cash,True,-86.39009,,False,False,True
C2445,,Other,21398.83,,P0061,5,680.25,Cash,True,29.54934,-8.314368,False,False,True
C9183,,Other,73573.19,,P0096,-5,975.92,Cash,False,,,False,False,True
C9571,34.0,Male,21549.59,,P0021,8,232.66,Crypto,True,6.407826,124.314084,False,False,True
C7206,,Other,20592.47,,P0062,-5,148.13,Crypto,True,46.203457,81.494869,False,False,True
C8963,66.0,Other,46619.0,2025-09-01,P0011,4,230.16,Cash,False,29.341665,-175.250785,False,False,True
C3145,,Male,21481.03,,P0098,4,256.81,Card,True,-54.851941,-34.975595,False,False,True
C6874,21.0,Other,99894.25,2025-08-10,P0044,-5,295.05,Card,True,,,False,False,True
C2506,,Female,37077.72,,P0028,7,111.89,Crypto,True,79.303748,,False,False,True
C3022,55.0,Other,116879.32,,P0027,1,78.15,Card,False,,,False,False,True
C7856,28.0,Female,114770.28,,P0078,-5,737.69,Card,False,,-47.507205,False,False,True
C8186,,Other,77651.26,2025-09-06,P0016,3,31.76,Cash,True,-63.899776,26.866909,False,False,True
C6103,40.0,Male,114259.88,2025-07-23,P0009,2,540.35,Crypto,True,-47.803195,125.989027,False,False,True
C8363,,Male,63191.87,,P0005,2,520.35,Card,True,35.255666,-72.907026,False,False,True
C9315,,Other,85246.4,,P0035,6,240.54,Cash,True,,-172.780777,False,False,True
C5798,,Male,79303.13,,P0050,-5,207.81,Card,True,-71.692939,117.268166,False,False,True
C3952,,Female,72489.75,2025-09-14,P0007,6,700.82,Cash,True,,,False,False,True
C4170,,Male,43686.96,2025-08-24,P0090,-5,139.23,Online Wallet,False,-36.52102,-78.479058,False,False,True
C3913,69.0,Female,25690.68,,P0036,8,718.34,Online Wallet,False,-72.802262,-59.899832,False,False,True
C8190,22.0,Other,71428.35,,P0055,-5,904.51,Online Wallet,True,-71.878284,,False,False,True
C7185,,Male,81259.39,,P0087,-5,476.24,Cash,True,,-16.140831,False,False,True
C9929,45.0,Other,118834.62,2025-07-09,P0098,-5,381.71,Crypto,True,,-74.71371,False,False,True
C4692,,Female,31222.25,2025-07-13,P0012,-5,460.49,Cash,True,14.805407,7.996067,False,False,True
C1076,,Female,83619.12,2025-08-25,P0100,1,400.14,Card,True,71.783778,18.56639,False,False,True
C1234,,Other,56290.94,2025-09-27,P0036,-5,976.07,Online Wallet,True,0.045884,,False,False,True
C9473,51.0,Male,73122.29,,P0032,7,117.23,Online Wallet,True,-89.630543,-93.422973,False,False,True
C6687,,Female,36432.8,2025-08-28,P0033,-5,723.18,Cash,False,-26.053971,,False,False,True
C6139,40.0,Male,93734.66,,P0001,4,420.03,Cash,True,-62.363052,,False,False,True
C4149,,Female,104742.2,,P0047,2,326.35,Online Wallet,True,,-20.243179,False,False,True
C8657,,Female,63731.74,2025-09-25,P0017,-5,927.21,Cash,False,67.214094,,False,False,True
C8972,,Male,57174.85,,P0092,5,977.54,Online Wallet,False,-29.797139,,False,False,True
C1878,,Other,83293.9,2025-07-03,P0084,-5,839.7,Card,False,-5.717751,,False,False,True
C6010,43.0,Other,91554.66,2025-09-08,P0030,6,968.19,Card,True,38.32005,,False,False,True
C8802,33.0,Female,101859.14,,P0036,9,50.68,Online Wallet,True,,53.431949,False,False,True
C8198,36.0,Male,117984.08,,P0095,-5,96.48,Cash,False,13.36209,77.116693,False,False,True
C1933,,Female,65553.18,,P0013,-5,172.36,Cash,True,,93.219787,False,False,True
C7825,,Female,35139.52,2025-08-09,P0010,5,545.12,Cash,True,,,False,False,True
C7525,,Other,31425.43,,P0042,-5,253.51,Online Wallet,True,,,False,False,True
C8035,41.0,Male,75731.79,2025-08-28,P0079,6,172.84,Crypto,False,,,False,False,True
C4159,44.0,Other,57862.74,2025-08-04,P0090,4,397.09,Cash,False,-36.679957,-169.994226,False,False,True
C1050,,Other,52487.84,2025-08-20,P0049,-5,68.45,Cash,True,-80.563895,152.30669,False,False,True
C7307,54.0,Other,92341.1,,P0045,9,261.17,Online Wallet,True,,,False,False,True
C9967,68.0,Female,36501.77,,P0075,-5,752.11,Online Wallet,True,-58.831176,-85.534702,False,False,True
C3144,70.0,Male,45192.11,,P0066,-5,363.96,Online Wallet,False,,,False,False,True
C8667,36.0,Other,26891.32,,P0038,4,332.34,Online Wallet,False,-29.3926,,False,False,True
C4984,27.0,Female,51488.75,,P0084,-5,382.42,Card,True,,,False,False,True
C5132,,Other,28593.8,,P0096,-5,710.28,Online Wallet,True,-41.876114,,False,False,True
C8470,,Other,49523.98,,P0047,-5,132.69,Card,True,37.86697,27.725898,False,False,True
C9233,57.0,Male,112116.08,2025-07-06,P0088,-5,589.92,Cash,True,-42.031088,-127.947393,False,False,True
C6832,48.0,Other,28994.14,2025-07-28,P0065,1,994.23,Card,False,89.59913,13.580871,False,False,True
C5705,,Male,114159.56,,P0005,-5,656.34,Card,False,14.423597,13.687996,False,False,True
C4408,62.0,Other,38165.96,2025-09-18,P0083,3,868.22,Crypto,False,-22.333055,,False,False,True
C2200,,Other,29918.88,2025-08-22,P0081,9,567.46,Online Wallet,True,-72.382946,,False,False,True
C9346,,Female,101424.61,2025-08-22,P0012,6,914.77,Crypto,True,66.922717,73.343604,False,False,True
C9787,63.0,Male,37370.98,,P0041,4,838.35,Cash,True,-27.002529,-51.766999,False,False,True
C2698,44.0,Other,110288.26,2025-09-01,P0060,6,227.04,Cash,True,,116.756451,False,False,True
C2509,,Male,117744.54,2025-07-24,P0083,8,776.33,Online Wallet,True,,-43.104884,False,False,True
C2127,,Female,27855.46,2025-09-16,P0028,7,115.09,Online Wallet,True,,61.425864,False,False,True
C1601,,Other,66247.36,,P0018,1,997.98,Crypto,True,-35.829847,-15.584121,False,False,True
C7962,,Male,68378.64,2025-07-25,P0099,2,753.72,Crypto,False,3.75587,,False,False,True
C8648,22.0,Female,22739.45,,P0030,-5,960.17,Cash,False,,,False,False,True
C6169,56.0,Male,31108.45,2025-08-30,P0014,7,711.14,Crypto,False,,,False,False,True
C7846,23.0,Other,106993.05,,P0006,1,64.38,Cash,False,-10.572242,-123.505909,False,False,True
C4438,41.0,Other,52225.52,2025-08-05,P0024,-5,900.07,Card,False,,,False,False,True
C2765,,Female,60515.91,,P0079,-5,85.85,Crypto,False,,-104.60013,False,False,True
C9984,19.0,Other,30705.83,2025-07-20,P0017,2,416.64,Card,False,,37.367585,False,False,True
C2481,,Female,38454.53,,P0052,1,82.06,Cash,False,,,False,False,True
C6573,28.0,Female,54069.74,,P0012,-5,796.86,Online Wallet,True,-74.398047,67.052235,False,False,True
C6049,,Other,32970.97,2025-07-22,P0005,10,89.77,Cash,True,-73.088375,130.964242,False,False,True
C8709,69.0,Other,95931.66,2025-07-02,P0040,10,906.64,Card,False,,,False,False,True
C6325,70.0,Other,115858.57,2025-07-18,P0050,-5,867.79,Cash,True,,-109.994549,False,False,True
C6109,,Female,88200.69,2025-09-02,P0051,7,38.31,Cash,True,,,False,False,True
C3755,45.0,Female,66740.29,,P0045,6,199.9,Crypto,False,-83.429989,-13.269273,False,False,True
C2718,,Other,73191.47,2025-09-20,P0024,1,855.26,Crypto,False,9.033122,-41.207731,False,False,True
C2737,48.0,Other,115266.53,2025-07-22,P0017,-5,503.17,Online Wallet,False,,,False,False,True
C3524,,Female,41758.42,2025-09-01,P0007,-5,94.57,Cash,True,,,False,False,True
C7428,,Other,35750.9,,P0037,7,561.64,Crypto,True,,-80.947326,False,False,True
C8882,28.0,Female,98613.81,,P0099,-5,383.33,Card,False,-46.694478,21.97711,False,False,True
C9342,,Male,21975.76,2025-08-14,P0036,7,120.03,Crypto,True,,-55.831553,False,False,True
C6806,36.0,Female,30478.57,,P0028,10,169.81,Online Wallet,True,-24.917767,40.765875,False,False,True
C8383,,Female,26486.35,,P0033,-5,609.36,Crypto,True,,18.813015,False,False,True
C5314,,Other,47372.83,,P0095,-5,946.07,Cash,False,,-32.156713,False,False,True
C7379,18.0,Male,29047.85,,P0062,-5,370.58,Online Wallet,True,-30.092252,75.059399,False,False,True
C9934,,Other,45893.02,,P0006,-5,640.06,Cash,True,,173.211454,False,False,True
C8123,,Female,75568.43,2025-07-28,P0050,3,277.76,Online Wallet,True,,,False,False,True
C8380,29.0,Other,34646.97,2025-09-26,P0030,-5,612.34,Cash,True,-68.09553,81.838592,False,False,True
C1677,49.0,Other,72451.44,,P0037,-5,401.1,Online Wallet,True,,,False,False,True
C3459,48.0,Male,102878.51,,P0012,-5,374.0,Cash,True,,,False,False,True
C3001,,Female,45263.02,2025-09-14,P0041,-5,920.69,Cash,True,-46.499016,-143.877931,False,False,True
C5158,,Other,89283.57,2025-08-30,P0068,-5,206.85,Cash,True,-7.769024,,False,False,True
C6604,,Male,66413.68,,P0074,5,84.05,Card,True,,18.161548,False,False,True
C5902,,Female,66944.75,,P0046,6,866.18,Card,False,,-22.888833,False,False,True
C5137,,Other,46218.66,,P0084,4,423.95,Crypto,False,-83.484118,-116.364294,False,False,True
C7506,41.0,Male,55332.33,2025-08-29,P0035,-5,382.82,Cash,True,30.453268,,False,False,True
C9557,57.0,Male,53115.88,2025-09-21,P0045,-5,195.73,Cash,False,,,False,False,True
C1510,,Other,74511.31,2025-08-17,P0058,2,348.92,Crypto,False,,,False,False,True
C6780,,Female,49669.64,2025-07-14,P0026,5,638.88,Card,True,,,False,False,True
C8229,36.0,Other,65400.7,,P0071,6,582.82,Crypto,False,-21.229417,,False,False,True
C7589,43.0,Other,85349.65,2025-08-03,P0003,10,955.83,Online Wallet,True,,86.579278,False,False,True
C2015,20.0,Male,64831.83,2025-09-03,P0010,-5,454.33,Crypto,True,14.854044,-111.550019,False,False,True
C9850,,Female,70945.9,,P0055,-5,887.1,Card,True,61.726627,,False,False,True
C5009,70.0,Male,24924.78,2025-08-14,P0050,6,940.34,Crypto,True,42.63291,,False,False,True
C6792,46.0,Female,113077.59,,P0067,-5,331.35,Card,True,-3.966118,-62.372428,False,False,True
C7896,39.0,Female,29965.6,,P0025,-5,954.59,Crypto,True,,-11.465321,False,False,True
C4755,66.0,Male,94501.76,,P0077,10,456.8,Card,True,-52.408481,,False,False,True
C3691,,Male,58199.67,2025-09-20,P0044,-5,948.5,Cash,False,-32.548067,,False,False,True
C8858,46.0,Male,63558.7,2025-07-08,P0016,3,984.4,Crypto,True,20.841829,130.005527,False,False,True
C3850,32.0,Other,21146.52,2025-07-14,P0002,-5,378.08,Cash,True,62.529335,70.333929,False,False,True
C6709,57.0,Female,21620.76,2025-08-09,P0006,-5,516.24,Cash,False,,-40.651964,False,False,True
C8831,,Other,49263.4,2025-07-13,P0077,7,290.68,Crypto,True,-44.919664,-64.680409,False,False,True
C4968,,Male,38868.1,2025-07-16,P0003,8,580.78,Card,False,55.49449,80.815723,False,False,True
C5862,,Other,43983.86,2025-07-13,P0018,-5,100.1,Cash,False,,,False,False,True
C2214,,Male,56035.82,,P0076,-5,720.07,Crypto,True,,,False,False,True
C5927,32.0,Other,99548.23,2025-07-31,P0059,-5,790.64,Crypto,True,,,False,False,True
C2753,,Other,118060.03,2025-08-20,P0002,9,624.44,Crypto,True,44.045997,130.804551,False,False,True
C7086,30.0,Other,91226.63,2025-07-15,P0023,6,987.33,Crypto,True,-69.222724,,False,False,True
C8520,,Other,75282.75,,P0066,8,57.57,Card,True,21.852478,,False,False,True
C7242,25.0,Female,76793.71,,P0005,10,635.52,Crypto,True,-73.004205,,False,False,True
C3914,,Other,60492.17,2025-09-20,P0094,-5,768.86,Card,False,80.863054,,False,False,True
C2559,,Other,43134.01,,P0060,9,288.41,Crypto,True,-71.677643,,False,False,True
C6306,48.0,Other,38748.06,2025-07-17,P0018,10,418.98,Crypto,False,-34.591285,,False,False,True
C7910,31.0,Other,105283.14,2025-08-06,P0025,-5,462.16,Crypto,False,,-147.228629,False,False,True
C7771,61.0,Other,69090.65,,P0078,-5,123.78,Crypto,True,,,False,False,True
